"","site.name","lat","long","51.80","86.15","Abies","Acer","Alnus rubra","Alnus rugosa","AlnusXC","Aquifoliaceae","Arceuthobium","Artemisia","Asteraceae","Betula","Brassicaceae","Cactaceae","Carya","Caryophyllaceae","Castanea","Celtis","Cephalanthus","Chenopodiaceae/Amaranthaceae","Chrysolepis/Lithocarpus","Corylus","Cupressaceae","Cyperaceae","Dryas","Ephedra","Ericaceae","Fagus","Fraxinus nigra","Fraxinus pennsylvanica/americana","Iva","Juglans","Larix/Pseudotsuga","Larrea","Liquidambar","Minor Forbs","Myricaceae","Nyssa","Ostrya/Carpinus","Oxyria","Papaveraceae","Picea","Pinus diploxylon","Pinus haploxylon","Pinus undifferentiated","Plantaginaceae","Platanus","Poaceae","Poaeceae","Populus","Prosopis","Pteridium","Quercus","Rosaceae","Salix","Sarcobatus","Saxifraga","Sphagnum","Taxodium","Tilia","Total Fraxinus (sum of nigra/penn/undiff)","Total Lycopodium","Tsuga heterophylla","Tsuga mertensiana","Tsuga undifferentiated","Ulmus"
"1013","Stand 18 (Mack and Bryant 1974]",46.78,-118.43,10.6180557534513,11.0111113564422,0,0,0,0,15,0,0,416,0,0,0,0,0,0,0,0,0,173,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,254,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1014","Stand 19 (Mack and Bryant 1974]",47.31,-117.96,9.53083353088134,9.81361130894059,5,0,0,0,0,0,0,328,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,576,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1015","Stand 20 (Mack and Bryant 1974]",46.78,-118.51,10.4836113044578,10.9344446304565,0,0,0,0,0,0,0,470,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,318,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1016","Stand 21 (Mack and Bryant 1974]",46.76,-118.15,10.6180557534513,11.0111113564422,0,0,0,0,51,0,0,26,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,508,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1017","Stand 22 (Mack and Bryant 1974]",46.8,-119.13,11.0147224255941,11.3919446331966,0,0,0,0,15,0,0,608,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,201,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1018","Stand 23 (Mack and Bryant 1974]",46.8,-117.88,11.1186112986257,11.5647224279948,5,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,10,0,0,482,0,0,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1019","Stand 24 (Mack and Bryant 1974]",46.72,-119.03,11.0147224255941,11.3919446331966,0,0,0,0,10,0,0,658,0,5,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1020","Stand 25 (Mack and Bryant 1974]",46.82,-117.65,11.1186112986257,11.5647224279948,10,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,212,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,525,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1021","Stand 26 (Mack and Bryant 1974]",46.77,-117.97,11.1186112986257,11.5647224279948,0,0,0,0,51,0,0,152,0,0,0,0,0,0,0,0,0,71,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1022","Stand 27 (Mack and Bryant 1974]",46.63,-118.77,10.4836113044578,10.9344446304565,0,0,0,0,20,0,0,391,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,371,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1023","Stand 28 (Mack and Bryant 1974]",47.37,-118.1,10.3441668575216,10.6844446136306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1024","Stand 29 (Mack and Bryant 1974]",46.7,-119,10.4836113044578,10.9344446304565,0,0,0,0,0,0,0,812,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,41,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1025","Stand 30 (Mack and Bryant 1974]",46.77,-118.37,10.6180557534513,11.0111113564422,5,0,0,0,35,0,0,71,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,490,0,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1026","Stand 31 (Mack and Bryant 1974]",46.73,-119.08,11.0147224255941,11.3919446331966,0,0,0,0,5,0,0,406,0,0,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,219,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1027","Stand 32 (Mack and Bryant 1974]",46.82,-117.85,11.1186112986257,11.5647224279948,5,0,0,0,31,0,0,200,0,0,0,0,0,0,0,0,0,10,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,446,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1028","Stand 33 (Mack and Bryant 1974]",47.28,-117.95,9.53083353088134,9.81361130894059,0,0,0,0,10,0,0,656,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1029","Stand 34 (Mack and Bryant 1974]",46.65,-118.58,10.4836113044578,10.9344446304565,10,0,0,0,31,0,0,320,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,26,0,0,423,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1030","Stand 35 (Mack and Bryant 1974]",46.67,-118.47,10.6180557534513,11.0111113564422,0,0,0,0,30,0,0,660,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1031","Stand 36 (Mack and Bryant 1974]",46.28,-120.45,9.88166685708695,10.3511113161014,5,0,0,0,10,0,0,323,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,394,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1032","Stand 37 (Mack and Bryant 1974]",46.93,-117.7,11.1186112986257,11.5647224279948,0,0,0,0,5,0,0,112,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520,0,0,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1033","Stand 38 (Mack and Bryant 1974]",46.78,-118.3,10.6180557534513,11.0111113564422,0,0,0,0,0,0,0,340,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,411,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1034","Stand 39 (Mack and Bryant 1974]",46.73,-119.62,10.8219446679991,11.2325002309763,0,0,0,0,10,0,0,180,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,600,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1035","Stand 40 (Mack and Bryant 1974]",46.22,-120.47,9.88166685708695,10.3511113161014,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1036","Stand 41 (Mack and Bryant 1974]",47,-118.18,10.6180557534513,11.0111113564422,5,0,0,0,15,0,0,198,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,523,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1037","Stand 42 (Mack and Bryant 1974]",46.8,-118.08,10.6180557534513,11.0111113564422,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,638,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1038","Stand 43 (Mack and Bryant 1974]",46.33,-120.32,9.88166685708695,10.3511113161014,0,0,0,0,30,0,0,362,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,347,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1039","Stand 44 (Mack and Bryant 1974]",46.72,-118.12,10.6180557534513,11.0111113564422,0,0,0,0,21,0,0,217,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,450,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1040","Stand 45 (Mack and Bryant 1974]",46.38,-120.67,9.0108334760699,9.49138903959344,0,0,0,0,67,0,0,299,0,0,0,0,0,0,0,0,0,57,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1041","Stand 46 (Mack and Bryant 1974]",46.38,-120.65,9.0108334760699,9.49138903959344,0,0,0,0,20,0,0,525,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,202,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1042","Stand 47 (Mack and Bryant 1974]",46.9,-120.47,9.81972240691798,10.330833535807,0,0,0,0,75,0,0,465,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1043","Stand 48 (Mack and Bryant 1974]",46.38,-120.7,9.0108334760699,9.49138903959344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1044","Stand 49 (Mack and Bryant 1974]",46.55,-119.8,10.8219446679991,11.2325002309763,5,0,0,0,15,0,0,535,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,225,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1045","Stand 50 (Mack and Bryant 1974]",46.73,-119.42,11.0147224255941,11.3919446331966,0,0,0,0,10,0,0,355,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,130,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1046","Stand 51 (Mack and Bryant 1974]",46.38,-119.48,11.4569446272941,11.9536113057079,0,0,0,0,41,0,0,505,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1047","Stand 52 (Mack and Bryant 1974]",47.1,-118.68,10.4072224015163,10.7450002020432,5,0,0,0,15,0,0,281,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,15,0,0,372,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1048","Stand 53 (Mack and Bryant 1974]",47.13,-119.85,10.1711112853347,10.5894446436523,0,0,0,0,0,0,0,545,0,5,0,0,0,0,0,0,0,105,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,0,100,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
"1049","Stand 54 (Mack and Bryant 1974]",47.6,-119.67,9.90833352524787,10.3847223993805,0,0,0,0,15,0,0,253,0,5,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,485,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1050","Stand 55 (Mack and Bryant 1974]",47.88,-119.37,9.85361133066731,10.2808334997752,0,0,0,0,21,0,0,390,0,5,0,0,0,0,0,0,0,51,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,359,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1051","Stand 56 (Mack and Bryant 1974]",47.88,-119.58,9.90833352524787,10.3847223993805,0,0,0,0,21,0,0,523,0,0,0,0,0,0,0,0,0,51,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,287,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1052","Stand 57 (Mack and Bryant 1974]",47.73,-119.8,9.90833352524787,10.3847223993805,0,0,0,0,10,0,0,570,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,180,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1053","Stand 58 (Mack and Bryant 1974]",46.13,-119.22,11.4569446272941,11.9536113057079,0,0,0,0,10,0,0,850,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1054","Stand 59 (Mack and Bryant 1974]",47.83,-119.73,9.90833352524787,10.3847223993805,5,0,0,0,5,0,0,260,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,372,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1055","Stand 60 (Mack and Bryant 1974]",46.83,-118.32,10.6180557534513,11.0111113564422,0,0,0,0,15,0,0,102,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388,0,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1056","Stand 61 (Mack and Bryant 1974]",47.08,-118.85,10.4072224015163,10.7450002020432,0,0,0,0,50,0,0,375,0,0,0,0,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,235,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1057","Stand 62 (Mack and Bryant 1974]",45.95,-119.48,11.6083335392177,12.066111324148,5,0,0,0,19,0,0,456,0,0,0,0,0,0,0,0,0,116,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,93,0,0,19,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
"1058","Stand 63 (Mack and Bryant 1974]",46.28,-119.48,11.4569446272941,11.9536113057079,0,0,0,0,5,0,0,597,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,115,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1059","Stand 64 (Mack and Bryant 1974]",46.38,-119.43,11.4569446272941,11.9536113057079,0,0,0,0,15,0,0,167,0,10,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1060","Stand 65 (Mack and Bryant 1974]",46.2,-119.73,10.8497224156848,11.2725002299994,0,0,0,0,20,0,0,444,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1061","Stand 66 (Mack and Bryant 1974]",47.93,-119.48,9.85361133066731,10.2808334997752,0,0,0,0,0,0,0,210,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,105,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1062","Stand 67 (Mack and Bryant 1974]",47.75,-119.6,9.90833352524787,10.3847223993805,0,0,0,0,10,0,0,650,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,160,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1063","Stand 68 (Mack and Bryant 1974]",47.65,-120.02,7.05083345408655,7.6286112603628,0,0,0,0,10,0,0,646,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1064","Stand 69 (Mack and Bryant 1974]",47.45,-119.53,10.1711112853347,10.5894446436523,0,0,0,0,15,0,0,515,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,190,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1065","Stand 70 (Mack and Bryant 1974]",47.25,-119.45,10.3366668638049,10.7261113206959,0,0,0,0,25,0,0,616,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1066","Stand 71 (Mack and Bryant 1974]",45.93,-119.38,11.6083335392177,12.066111324148,0,0,0,0,20,0,0,525,0,5,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1067","Stand 72 (Mack and Bryant 1974]",46.33,-119.3,11.4569446272941,11.9536113057079,0,0,0,0,15,0,0,560,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,135,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1068","Stand 73 (Mack and Bryant 1974]",47.23,-119.98,10.1711112853347,10.5894446436523,5,0,0,0,5,0,0,214,0,31,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,408,0,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1069","Stand 74 (Mack and Bryant 1974]",46.93,-119.43,11.0147224255941,11.3919446331966,0,0,0,0,10,0,0,161,0,5,0,0,0,0,0,0,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,238,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1070","Stand 75 (Mack and Bryant 1974]",47.12,-118.58,10.4072224015163,10.7450002020432,0,0,0,0,15,0,0,360,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1071","Stand 76 (Mack and Bryant 1974]",46.12,-119.6,10.8497224156848,11.2725002299994,0,0,0,0,15,0,0,543,0,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,168,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1072","Stand 77 (Mack and Bryant 1974]",47.28,-120.08,7.944444594822,8.36638905877869,0,0,0,0,36,0,0,304,0,5,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,335,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1073","Stand 78 (Mack and Bryant 1974]",47.6,-119.37,9.85361133066731,10.2808334997752,0,0,0,0,0,0,0,492,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,296,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1074","Site 1 (Mack, Bryant, and Pell 1978)",46.92,-116.95,9.84333353466872,10.4125001762476,2,0,0,0,30,0,0,20,0,0,0,0,0,0,0,0,0,30,0,0,0,20,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,800,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1075","Site 2 (Mack, Bryant, and Pell 1978)",46.93,-116.65,9.84333353466872,10.4125001762476,20,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,2,0,0,770,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1076","Site 3 (Mack, Bryant, and Pell 1978)",46.8,-116.88,9.84333353466872,10.4125001762476,30,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,90,0,0,2,20,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,410,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1077","Site 4 (Mack, Bryant, and Pell 1978)",46.9,-116.9,9.84333353466872,10.4125001762476,20,0,0,0,20,0,0,10,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,5,0,0,830,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
"1078","Site 5 (Mack, Bryant, and Pell 1978)",46.8,-116.85,9.84333353466872,10.4125001762476,40,0,0,0,60,0,0,40,0,5,0,0,0,0,0,0,0,65,0,0,0,30,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,10,0,0,580,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1079","Site 6 (Mack, Bryant, and Pell 1978)",46.98,-116.67,9.84333353466872,10.4125001762476,100,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,10,0,0,680,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
"1080","Site 7 (Mack, Bryant, and Pell 1978)",46.8,-116.87,9.84333353466872,10.4125001762476,120,0,0,0,50,0,0,60,0,5,0,0,0,0,0,0,0,40,0,0,20,100,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,30,0,0,500,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1081","Site 8 (Mack, Bryant, and Pell 1978)",46.8,-116.92,9.84333353466872,10.4125001762476,80,0,0,0,50,0,0,30,0,0,0,0,0,0,0,0,0,30,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,7,0,0,680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1082","Site 9 (Mack, Bryant, and Pell 1978)",46.8,-116.83,9.84333353466872,10.4125001762476,110,0,0,0,70,0,0,30,0,70,0,0,0,0,0,0,0,30,0,0,70,30,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,5,0,0,350,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1083","Site 10 (Mack, Bryant, and Pell 1978)",47.13,-116.1,6.81277788219353,7.30972232185304,40,0,0,0,70,0,0,30,0,0,0,0,0,0,0,0,0,10,0,0,30,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,70,0,0,720,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
"1084","Site 11 (Mack, Bryant, and Pell 1978)",46.97,-116.67,9.84333353466872,10.4125001762476,40,0,0,0,40,0,0,30,0,0,0,0,0,0,0,0,0,10,0,0,0,5,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,30,0,0,720,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0
"1085","Site 12 (Mack, Bryant, and Pell 1978)",47,-116.67,9.84333353466872,10.4125001762476,30,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,40,0,0,780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0
"1086","Site 13 (Mack, Bryant, and Pell 1978)",46.77,-116.67,9.84333353466872,10.4125001762476,105,0,0,0,60,0,0,20,0,5,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,30,0,0,670,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1087","Site 14 (Mack, Bryant, and Pell 1978)",47.13,-116.73,8.14944460423043,8.62916682269424,90,0,0,0,100,0,0,5,0,0,0,0,0,0,0,0,0,10,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,720,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
